sourceTaxonId	sourceTaxonName	stage	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	LocationinhostName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	notes	referenceSource	referenceDoi	referenceCitation
EOL:2962309	Anisakis pegreffii	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:207916	Muraena helena	viscera						summarizes fish hosts of molecularly identified larvae	Kuhn et al. 2013. Folia Parasitol. 60: 123-134	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962309	Anisakis pegreffii	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:207916	Muraena helena	viscera						Anisakis has been shown to transfer between fish; cannot know if a particular fish species is normally 2nd or third host, so took data from fishbase to estimate which species are 3rd hosts; they are the species with trophic levels >4.1	Kuhn et al. 2013. Folia Parasitol. 60: 123-134	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962309	Anisakis pegreffii	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:205526	Muraenesox cinereus	viscera						summarizes fish hosts of molecularly identified larvae	Kuhn et al. 2013. Folia Parasitol. 60: 123-134	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962309	Anisakis pegreffii	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:205526	Muraenesox cinereus	viscera						Anisakis has been shown to transfer between fish; cannot know if a particular fish species is normally 2nd or third host, so took data from fishbase to estimate which species are 3rd hosts; they are the species with trophic levels >4.1	Kuhn et al. 2013. Folia Parasitol. 60: 123-134	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962309	Anisakis pegreffii	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:207924	Myctophum punctatum	viscera						summarizes fish hosts of molecularly identified larvae	Kuhn et al. 2013. Folia Parasitol. 60: 123-134	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962309	Anisakis pegreffii	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:224379	Paralichthys olivaceus	viscera						summarizes fish hosts of molecularly identified larvae	Kuhn et al. 2013. Folia Parasitol. 60: 123-134	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962309	Anisakis pegreffii	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:2794949	Rachycentron canadum	viscera						summarizes fish hosts of molecularly identified larvae	Kuhn et al. 2013. Folia Parasitol. 60: 123-134	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962309	Anisakis pegreffii	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:2794949	Rachycentron canadum	viscera						Anisakis has been shown to transfer between fish; cannot know if a particular fish species is normally 2nd or third host, so took data from fishbase to estimate which species are 3rd hosts; they are the species with trophic levels >4.1	Kuhn et al. 2013. Folia Parasitol. 60: 123-134	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962309	Anisakis pegreffii	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:203950	Trachyrincus scabrus	viscera						summarizes fish hosts of molecularly identified larvae	Kuhn et al. 2013. Folia Parasitol. 60: 123-134	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962310	Anisakis physeteris	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:203950	Trachyrincus scabrus	viscera						summarizes fish hosts of molecularly identified larvae	Kuhn et al. 2013. Folia Parasitol. 60: 123-134	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2921267	Anisakis simplex	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:215832	Molva dipterygia	viscera						summarizes fish hosts of molecularly identified larvae	Kuhn et al. 2013. Folia Parasitol. 60: 123-134	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2921267	Anisakis simplex	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:215832	Molva dipterygia	viscera						Anisakis has been shown to transfer between fish; cannot know if a particular fish species is normally 2nd or third host, so took data from fishbase to estimate which species are 3rd hosts; they are the species with trophic levels >4.1	Kuhn et al. 2013. Folia Parasitol. 60: 123-134	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2921267	Anisakis simplex	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:207924	Myctophum punctatum	viscera						summarizes fish hosts of molecularly identified larvae	Kuhn et al. 2013. Folia Parasitol. 60: 123-134	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2921267	Anisakis simplex	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:224379	Paralichthys olivaceus	viscera						summarizes fish hosts of molecularly identified larvae	Kuhn et al. 2013. Folia Parasitol. 60: 123-134	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962314	Anisakis typica	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:223063	Euthynnus affinis	viscera						summarizes fish hosts of molecularly identified larvae	Kuhn et al. 2013. Folia Parasitol. 60: 123-134	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962314	Anisakis typica	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:223063	Euthynnus affinis	viscera						Anisakis has been shown to transfer between fish; cannot know if a particular fish species is normally 2nd or third host, so took data from fishbase to estimate which species are 3rd hosts; they are the species with trophic levels >4.1	Kuhn et al. 2013. Folia Parasitol. 60: 123-134	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Ophidascaris baylisi	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1055461	Python reticulatus	gut							Kutzer and Lamina. 1965. Parasitol. Res. 25: 211-230	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:43442329	Polydelphis anoura	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1055461	Python reticulatus	gut							Kutzer and Lamina. 1965. Parasitol. Res. 25: 211-230	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Parasciurotaenia ryjikovi	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:312103	Marmota himalayana	gut							Lin et al. 1982. Acta Zool. Sin. 28: 262-270	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Sciurotaenia transversaria	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:312103	Marmota himalayana	gut							Lin et al. 1982. Acta Zool. Sin. 28: 368-376	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites peromysci	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:606749	Ceuthophilus gracilipes	body cavity							Luong and Hudson. 2012. Parasitol. Res. 110: 483-487	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites peromysci	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:606776	Ceuthophilus guttulosus	body cavity							Luong and Hudson. 2012. Parasitol. Res. 110: 483-487	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites peromysci	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:606755	Ceuthophilus pallidipes	body cavity							Luong and Hudson. 2012. Parasitol. Res. 110: 483-487	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites peromysci	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:606749	Ceuthophilus gracilipes	gut wall							Luong and Hudson. 2012. Parasitol. Res. 110: 483-487	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites peromysci	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:606776	Ceuthophilus guttulosus	gut wall							Luong and Hudson. 2012. Parasitol. Res. 110: 483-487	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites peromysci	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:606755	Ceuthophilus pallidipes	gut wall							Luong and Hudson. 2012. Parasitol. Res. 110: 483-487	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962489	Paracuaria adunca	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1022472	Marinogammarus obtusatus	body cavity							Marcogliese and Burt. 1993. J. Helminthol. Soc. Wash. 60: 100-104	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963808	Pseudoterranova decipiens	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1022472	Marinogammarus obtusatus	body cavity						cites Valter 1987; natural infection	Marcogliese. 2001. NAMMCO Sci. Publ. 3: 27-37	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:11992971	Anisakis nascettii	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:328564	Mesoplodon bowdoini	stomach							Mattiucci et al. 2009. Syst. Parasitol. 74: 199-217	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962315	Anisakis ziphidarum	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:328564	Mesoplodon bowdoini	stomach							Mattiucci et al. 2009. Syst. Parasitol. 74: 199-217	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:45254118	Anisakis berlandi	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:328532	Pseudorca crassidens	stomach						Anisakis simplex is complex of three species; this is species C found in the Southern Hemisphere and the Pacific	Mattiucci et al. 2014. J. Parasitol. 100: 199-214	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:11992971	Anisakis nascettii	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:328562	Mesoplodon grayi	stomach							Mattiucci et al. 2014. J. Parasitol. 100: 199-214	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2921267	Anisakis simplex	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:328532	Pseudorca crassidens	stomach							Mattiucci et al. 2014. J. Parasitol. 100: 199-214	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962315	Anisakis ziphidarum	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:328562	Mesoplodon grayi	stomach							Mattiucci et al. 2014. J. Parasitol. 100: 199-214	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:462825	Contracaecum osculatum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:213166	Trematomus hansoni	gut wall						has more D than E	Mattiucci et al. 2015. Int. J. Parasitol. Parasit. Wildl. 4: 356-367	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:462825	Contracaecum osculatum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:213166	Trematomus hansoni	liver						has more D than E	Mattiucci et al. 2015. Int. J. Parasitol. Parasit. Wildl. 4: 356-367	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:462825	Contracaecum osculatum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:341158	Tisbe furcata	body cavity						species C presumably; cites Davey 1969	McClelland and Ronald. 1974. Can. J. Zool. 52: 847-855	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963808	Pseudoterranova decipiens	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:341158	Tisbe furcata	body cavity						copepod lengths also given; grow in copepods but no noticeable development	McClelland. 1982. Can. J. Zool. 60: 502-509	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963808	Pseudoterranova decipiens	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:205984	Menidia menidia	muscles							McClelland. 1995. Can. J. Fish. Aquat. Sci. 52: 140-155	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963808	Pseudoterranova decipiens	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:204295	Myoxocephalus aenaeus	muscles						many nematodes were dead and encapsulated in this host	McClelland. 1995. Can. J. Fish. Aquat. Sci. 52: 140-155	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963808	Pseudoterranova decipiens	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:205984	Menidia menidia	viscera							McClelland. 1995. Can. J. Fish. Aquat. Sci. 52: 140-155	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963808	Pseudoterranova decipiens	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:204295	Myoxocephalus aenaeus	viscera						many nematodes were dead and encapsulated in this host	McClelland. 1995. Can. J. Fish. Aquat. Sci. 52: 140-155	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963808	Pseudoterranova decipiens	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:206727	Lophius americanus	muscles						big piscivores might be a sink for the parasite; they are less likely to be eaten by seals, transfer efficiency is not particularly high, and dead worms are more commonly found large fish	McClelland. 2002. Parasitology 124: S183-203	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963808	Pseudoterranova decipiens	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:210863	Triglops murrayi	muscles							McClelland. 2002. Parasitology 124: S183-203	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963808	Pseudoterranova decipiens	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:206727	Lophius americanus	viscera						big piscivores might be a sink for the parasite; they are less likely to be eaten by seals, transfer efficiency is not particularly high, and dead worms are more commonly found large fish	McClelland. 2002. Parasitology 124: S183-203	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963808	Pseudoterranova decipiens	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:210863	Triglops murrayi	viscera							McClelland. 2002. Parasitology 124: S183-203	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2923507	Gnathostoma spinigerum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:578360	Chitala ornata	muscles						cites Daengsvang 1949	Miyazaki. 1960. Exp. Parasitol. 9: 338-370	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2923507	Gnathostoma spinigerum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:578360	Chitala ornata	muscles						cites Daengsvang 1949; third host given diet	Miyazaki. 1960. Exp. Parasitol. 9: 338-370	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:204761	Ictalurus melas	body cavity							Mondl and Rabalais. 1972. Am. Midl. Nat. 87: 543-545	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Profilicollis brevis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:204761	Ictalurus melas	mesentery							Mondl and Rabalais. 1972. Am. Midl. Nat. 87: 543-545	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962378	Truttaedacnitis truttae	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:206412	Lampetra planeri	body cavity							Moravec and Malmqvist. 1977. Folia Parasitol. 24: 323-329	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962378	Truttaedacnitis truttae	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:206412	Lampetra planeri	gut wall							Moravec and Malmqvist. 1977. Folia Parasitol. 24: 323-329	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4964259	Camallanus cotti	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:613220	Pelteobagrus fulvidraco	gut							Moravec et al. 2003. Folia Parasitol. 50: 220-230	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:596949	Spirocamallanus fulvidraconis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:613220	Pelteobagrus fulvidraco	gut						considered this to belong in genus Procamallanus; subgenus was Spirocamallanus	Moravec et al. 2003. Folia Parasitol. 50: 220-230	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4965351	Cystidicoloides tenuissima	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:3063166	Ephemera danica	body cavity						tried unsuccessfully to infect other mayfly genera (Baetis, Caenis, Heptagenia, and so on)	Moravec. 1971. Vest. Cs. Spolec. Zool. 35: 43-55	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4965307	Rhabdochona phoxini	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:3063166	Ephemera danica	body cavity							Moravec. 1977. Folia Parasitol. 24: 97-105	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:9084610	Acanthobothrium olseni	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:216469	Rhinobatos productus	spiral valve							Mudry and Dailey,. 1971. Can. J. Zool. 49: 1249-1253	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:11988781	Parachristianella monomegacantha	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:216469	Rhinobatos productus	spiral valve							Mudry and Dailey,. 1971. Can. J. Zool. 49: 1249-1253	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:11988333	Spirometra mansonoides	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:35261	Natrix	subcutaneous							Mueller. 1938. Am. J. Trop. Med. Hyg. 1: 41-66	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:11988333	Spirometra mansonoides	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:35261	Natrix	subcutaneous							Mueller. 1938. Am. J. Trop. Med. Hyg. 1: 41-66	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:6835906	Gongylonema ingluvicola	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1028207	Gymnopleurus humanus	muscles							Mukaratirwa et al. 2010. J. Helminthol. 84: 369-374	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
